COD_SEC,GR_SETOR,Seção,COD_DIV,Divisão,COD_GRUPO,Grupo,COD_CLASSE,Classe,COD_SUBC,COD_SUBCsp,Subclasse,Rotas,Rotas_Portal,SC Competitiva
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.05,Pecuária,01.59-8,Criação de animais não especificados anteriormente,0159-8/03,159803,Criação de escargô,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.05,Pecuária,01.59-8,Criação de animais não especificados anteriormente,0159-8/04,159804,Criação de bicho-da-seda,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.05,Pecuária,01.59-8,Criação de animais não especificados anteriormente,0159-8/99,159899,Criação de outros animais não especificados anteriormente,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.61-0,Atividades de apoio à agricultura,0161-0/01,161001,Serviço de pulverização e controle de pragas agrícolas,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.61-0,Atividades de apoio à agricultura,0161-0/02,161002,Serviço de poda de árvores para lavouras,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.61-0,Atividades de apoio à agricultura,0161-0/03,161003,"Serviço de preparação de terreno, cultivo e colheita",AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.61-0,Atividades de apoio à agricultura,0161-0/99,161099,Atividades de apoio à agricultura não especificadas anteriormente,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.62-8,Atividades de apoio à pecuária,0162-8/01,162801,Serviço de inseminação artificial em animais,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.62-8,Atividades de apoio à pecuária,0162-8/02,162802,Serviço de tosquiamento de ovinos,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.62-8,Atividades de apoio à pecuária,0162-8/03,162803,Serviço de manejo de animais,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.62-8,Atividades de apoio à pecuária,0162-8/99,162899,Atividades de apoio à pecuária não especificadas anteriormente,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.06,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.63-6,Atividades de pós-colheita,0163-6/00,163600,Atividades de pós-colheita,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.07,Caça e serviços relacionados,01.70-9,Caça e serviços relacionados,0170-9/00,170900,Caça e serviços relacionados,AGROPECUÁRIA,AGROPECUÁRIA,Agropecuária
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/01,210101,Cultivo de eucalipto,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/02,210102,Cultivo de acácia-negra,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/03,210103,Cultivo de pinus,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/04,210104,Cultivo de teca,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/05,210105,"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca",AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/06,210106,Cultivo de mudas em viveiros florestais,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/07,210107,Extração de madeira em florestas plantadas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/08,210108,Produção de carvão vegetal - florestas plantadas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/09,210109,Produção de casca de acácia-negra - florestas plantadas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.01,Produção florestal - florestas plantadas,02.10-1,Produção florestal - florestas plantadas,0210-1/99,210199,Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/01,220901,Extração de madeira em florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/02,220902,Produção de carvão vegetal - florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/03,220903,Coleta de castanha-do-pará em florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/04,220904,Coleta de látex em florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/05,220905,Coleta de palmito em florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/06,220906,Conservação de florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.02,Produção florestal - florestas nativas,02.20-9,Produção florestal - florestas nativas,0220-9/99,220999,Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,PRODUÇÃO FLORESTAL,02.03,Atividades de apoio à produção florestal,02.30-6,Atividades de apoio à produção florestal,0230-6/00,230600,Atividades de apoio à produção florestal,AGROPECUÁRIA,AGROPECUÁRIA,Produção Florestal
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.11-6,Pesca em água salgada,0311-6/01,311601,Pesca de peixes em água salgada,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.11-6,Pesca em água salgada,0311-6/02,311602,Pesca de crustáceos e moluscos em água salgada,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.11-6,Pesca em água salgada,0311-6/03,311603,Coleta de outros produtos marinhos,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.11-6,Pesca em água salgada,0311-6/04,311604,Atividades de apoio à pesca em água salgada,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.12-4,Pesca em água doce,0312-4/01,312401,Pesca de peixes em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.12-4,Pesca em água doce,0312-4/02,312402,Pesca de crustáceos e moluscos em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.12-4,Pesca em água doce,0312-4/03,312403,Coleta de outros produtos aquáticos de água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.01,Pesca,03.12-4,Pesca em água doce,0312-4/04,312404,Atividades de apoio à pesca em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/01,321301,Criação de peixes em água salgada e salobra,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/02,321302,Criação de camarões em água salgada e salobra,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/03,321303,Criação de ostras e mexilhões em água salgada e salobra,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/04,321304,Criação de peixes ornamentais em água salgada e salobra,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/05,321305,Atividades de apoio à aqüicultura em água salgada e salobra,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.21-3,Aqüicultura em água salgada e salobra,0321-3/99,321399,Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/01,322101,Criação de peixes em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/02,322102,Criação de camarões em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/03,322103,Criação de ostras e mexilhões em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/04,322104,Criação de peixes ornamentais em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/05,322105,Ranicultura,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/06,322106,Criação de jacaré,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/07,322107,Atividades de apoio à aqüicultura em água doce,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
A,AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,PESCA E AQÜICULTURA,03.02,Aqüicultura,03.22-1,Aqüicultura em água doce,0322-1/99,322199,Cultivos e semicultivos da aqüicultura em água doce não especificados anteriormente,AGROPECUÁRIA,AGROPECUÁRIA,Pesca e Aquicultura
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,05,EXTRAÇÃO DE CARVÃO MINERAL,05.0,Extração de carvão mineral,05.00-3,Extração de carvão mineral,0500-3/01,500301,Extração de carvão mineral,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,05,EXTRAÇÃO DE CARVÃO MINERAL,05.0,Extração de carvão mineral,05.00-3,Extração de carvão mineral,0500-3/02,500302,Beneficiamento de carvão mineral,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,06,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,06.0,Extração de petróleo e gás natural,06.00-0,Extração de petróleo e gás natural,0600-0/01,600001,Extração de petróleo e gás natural,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,06,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,06.0,Extração de petróleo e gás natural,06.00-0,Extração de petróleo e gás natural,0600-0/02,600002,Extração e beneficiamento de xisto,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,06,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,06.0,Extração de petróleo e gás natural,06.00-0,Extração de petróleo e gás natural,0600-0/03,600003,Extração e beneficiamento de areias betuminosas,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.01,Extração de minério de ferro,07.10-3,Extração de minério de ferro,0710-3/01,710301,Extração de minério de ferro,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.01,Extração de minério de ferro,07.10-3,Extração de minério de ferro,0710-3/02,710302,"Pelotização, sinterização e outros beneficiamentos de minério de ferro",INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.21-9,Extração de minério de alumínio,0721-9/01,721901,Extração de minério de alumínio,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.21-9,Extração de minério de alumínio,0721-9/02,721902,Beneficiamento de minério de alumínio,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.22-7,Extração de minério de estanho,0722-7/01,722701,Extração de minério de estanho,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.22-7,Extração de minério de estanho,0722-7/02,722702,Beneficiamento de minério de estanho,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.23-5,Extração de minério de manganês,0723-5/01,723501,Extração de minério de manganês,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.23-5,Extração de minério de manganês,0723-5/02,723502,Beneficiamento de minério de manganês,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.24-3,Extração de minério de metais preciosos,0724-3/01,724301,Extração de minério de metais preciosos,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.24-3,Extração de minério de metais preciosos,0724-3/02,724302,Beneficiamento de minério de metais preciosos,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.25-1,Extração de minerais radioativos,0725-1/00,725100,Extração de minerais radioativos,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.29-4,Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/01,729401,Extração de minérios de nióbio e titânio,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.29-4,Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/02,729402,Extração de minério de tungstênio,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.29-4,Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/03,729403,Extração de minério de níquel,INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.29-4,Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/04,729404,"Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente",INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
B,INDÚSTRIA,INDÚSTRIAS EXTRATIVAS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,07.02,Extração de minerais metálicos não-ferrosos,07.29-4,Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/05,729405,"Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente",INDÚSTRIA EXTRATIVA,INDÚSTRIA EXTRATIVA,Indústria Extrativa
